City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
278,yarovoye,52.9273,78.58,23.69,57,84,1.19,RU,1720074678
279,dzhambeyty,50.2536,52.595,33.72,29,6,4.85,KZ,1720074679
280,zouerate,22.7187,-12.4521,26.19,28,1,7.2,MR,1720074679
281,piti village,13.4626,144.6933,31.49,80,75,5.66,GU,1720074679
282,antsiranana,-12.2787,49.2917,26.42,50,20,9.26,MG,1720074679
283,taltal,-25.4,-70.4833,11.52,86,16,1.42,CL,1720074679
284,chadron,42.8294,-102.9999,13.31,84,20,2.06,US,1720074679
285,geraldton,-28.7667,114.6,19.23,42,0,7.72,AU,1720074619
286,harstad,68.799,16.5293,13.47,77,51,1.86,NO,1720074680
287,hami,42.8,93.45,31.82,17,27,1.24,CN,1720074680
288,ebon,4.582,168.6964,25.66,91,100,7.33,MH,1720074730
289,klaksvik,62.2266,-6.589,10.51,82,100,6.9,FO,1720074730
290,derzhavinsk,51.1,66.3167,23.41,46,10,6.01,KZ,1720074730
291,xiongzhou,25.1167,114.3,35.9,44,0,3.92,CN,1720074731
292,nelson bay,-32.7167,152.15,16.67,65,69,0.89,AU,1720074731
293,roma,43.2128,-75.4557,24.08,60,100,2.57,US,1720074731
294,karkkila,60.5342,24.2098,18.25,69,100,4.67,FI,1720074731
295,cill airne,52.05,-9.5167,12.21,78,100,4.22,IE,1720074731
296,linxia chengguanzhen,35.6003,103.2064,24.86,34,100,4.73,CN,1720074731
297,namdrik,5.5994,168.1028,27.45,82,100,8.5,MH,1720074732
298,kingston,17.997,-76.7936,28.53,84,100,9.26,JM,1720074732
299,tongshan,34.1805,117.1571,24.89,84,100,4.24,CN,1720074732
300,williams lake,52.1415,-122.1445,15.76,63,20,0.0,CA,1720074732
301,harper,4.375,-7.7169,24.11,77,99,2.4,LR,1720074732
302,nyurba,63.2842,118.3319,19.63,37,48,3.62,RU,1720074732
303,lakhdenpokh'ya,61.5198,30.1992,17.23,72,84,3.71,RU,1720074733
304,yangambi,0.8102,24.4336,28.89,56,30,1.19,CD,1720074733
305,talcher,20.95,85.2167,31.54,64,100,3.84,IN,1720074733
306,rio grande,-32.035,-52.0986,9.41,76,100,2.02,BR,1720074733
307,chonchi,-42.6128,-73.8092,0.62,88,22,1.58,CL,1720074733
308,koton-karfe,8.1,6.8,24.32,91,100,0.92,NG,1720074733
309,huamachuco,-7.8,-78.0667,6.95,86,95,0.87,PE,1720074734
310,mugia,43.1041,-9.2179,19.53,90,72,7.43,ES,1720074734
311,khovd,48.0056,91.6419,23.94,19,24,3.85,MN,1720074734
312,ales,44.1333,4.0833,19.6,60,3,2.82,FR,1720074734
313,saint-francois,46.4154,3.9054,16.47,94,100,1.03,FR,1720074734
314,zinjibar,13.1287,45.3807,33.21,64,22,3.34,YE,1720074734
315,paita,-5.0892,-81.1144,18.24,86,11,3.11,PE,1720074735
316,tadine,-21.55,167.8833,21.7,85,1,4.29,NC,1720074735
317,port alberni,49.2413,-124.8028,17.91,81,0,0.89,CA,1720074735
318,cambria,35.5641,-121.0808,24.58,74,0,0.47,US,1720074735
319,aleksandrov gay,50.147,48.5704,35.66,23,71,6.17,RU,1720074735
320,puerto leguizamo,-0.1934,-74.7819,20.73,99,100,0.1,CO,1720074735
321,flying fish cove,-10.4217,105.6791,26.82,89,100,5.66,CX,1720074736
322,selfoss,63.9331,-20.9971,9.47,82,100,3.62,IS,1720074736
323,galesong,-5.3166,119.3661,32.01,76,98,1.63,ID,1720074736
324,colonia,50.9333,6.95,16.59,88,75,3.6,DE,1720074736
325,amalapuram,16.5833,82.0167,34.9,48,100,3.32,IN,1720074736
326,caucete,-31.6518,-68.2811,7.1,40,33,2.97,AR,1720074736
327,lanzhou,36.0564,103.7922,28.63,31,88,12.37,CN,1720074737
328,emerald,-23.5333,148.1667,20.19,54,41,7.29,AU,1720074451
329,dudinka,69.4058,86.1778,16.68,52,100,7.18,RU,1720074737
330,dalandzadgad,43.5708,104.425,25.61,28,100,3.8,MN,1720074737
331,soio,-6.1349,12.3689,22.75,77,91,3.46,AO,1720074737
332,torzhok,57.0436,34.9622,20.96,63,100,1.85,RU,1720074737
333,sinabang,2.4803,96.3801,29.23,71,26,2.01,ID,1720074738
334,khash,28.2211,61.2158,38.7,11,0,0.43,IR,1720074738
335,suntar,62.1444,117.6319,20.62,38,100,3.43,RU,1720074738
336,luena,-11.7833,19.9167,18.84,35,4,2.29,AO,1720074738
337,las heras,-46.5419,-68.9359,-0.09,62,8,10.24,AR,1720074738
338,jiwani,25.05,61.7417,29.86,77,93,6.04,PK,1720074738
339,kothi,24.75,80.7833,32.16,58,100,2.46,IN,1720074739
340,tazacorte,28.629,-17.9293,20.54,88,75,5.14,ES,1720074739
341,wanganui,-39.9333,175.05,5.77,85,16,0.7,NZ,1720074739
342,onega,63.9061,38.1404,17.04,72,7,3.86,RU,1720074739
343,natal,-5.795,-35.2094,23.36,94,40,3.09,BR,1720074739
344,ujae,8.9322,165.7642,28.29,81,31,6.77,MH,1720074739
345,xinyuan,37.3,99.0,16.96,34,100,6.94,CN,1720074740
346,sur,22.5667,59.5289,36.54,48,80,3.39,OM,1720074740
347,santa terezinha,-29.9002,-50.0904,12.72,86,100,1.02,BR,1720074740
348,ha'il,27.5219,41.6907,33.01,15,0,0.0,SA,1720074790
349,sisimiut,66.9395,-53.6735,6.21,72,2,2.35,GL,1720074790
350,akureyri,65.6835,-18.0878,6.96,87,100,4.12,IS,1720074791
351,oromocto,45.8351,-66.4792,14.96,72,75,2.57,CA,1720074791
352,pangkalpinang,-2.1333,106.1333,29.29,74,55,3.86,ID,1720074791
353,formiga,-20.4644,-45.4264,13.52,66,0,0.79,BR,1720074791
354,ilebo,-4.3167,20.5833,27.64,29,79,1.67,CD,1720074791
355,trinity beach,-16.7888,145.6968,25.56,80,100,7.2,AU,1720074792
356,at taj,24.2049,23.2857,34.13,11,6,1.86,LY,1720074792
357,nogliki,51.8333,143.1667,18.51,75,89,2.77,RU,1720074792
358,grand falls-windsor,48.9332,-55.6649,15.28,82,100,2.2,CA,1720074792
359,kuqa,41.7278,82.9364,31.87,15,100,4.99,CN,1720074792
360,mamuju,-2.6748,118.8885,27.67,79,65,1.53,ID,1720074792
361,solnechnyy,50.7214,136.6319,35.03,29,17,1.65,RU,1720074793
362,santiago de cao,-7.9589,-79.2392,19.07,82,75,2.57,PE,1720074793
363,port saint john's,-31.6229,29.5448,18.84,46,31,7.79,ZA,1720074793
364,chela,34.069,104.4619,21.2,62,100,4.45,CN,1720074793
365,guajara mirim,-10.7828,-65.3394,21.08,65,1,0.17,BR,1720074793
366,privolzhsk,57.3808,41.2886,24.76,71,100,0.97,RU,1720074793
367,bonthe,7.5264,-12.505,24.19,86,100,1.5,SL,1720074794
368,weno,7.4515,151.8468,29.97,84,75,3.6,FM,1720074794
369,opuwo,-18.0607,13.84,18.88,17,5,1.96,NA,1720074794
370,otjiwarongo,-20.4637,16.6477,15.9,10,0,4.15,NA,1720074794
371,troy,42.6056,-83.1499,21.97,85,0,0.0,US,1720074692
372,saudarkrokur,65.7461,-19.6394,7.59,91,100,6.27,IS,1720074794
373,lazaro cardenas,17.9583,-102.2,25.04,89,4,1.74,MX,1720074794
374,montmagny,48.9734,2.3469,16.69,82,0,6.17,FR,1720074795
375,atraulia,26.3333,82.95,33.16,59,100,5.41,IN,1720074795
376,bairnsdale,-37.8333,147.6167,12.7,89,93,0.45,AU,1720074795
377,afikpo,5.8931,7.9374,22.69,98,100,0.61,NG,1720074795
378,markovo,57.3206,107.0881,31.58,42,57,2.94,RU,1720074795
379,aykhal,66.0,111.5,17.98,33,11,5.46,RU,1720074795
380,tongliao,43.6125,122.2653,24.39,55,100,2.21,CN,1720074796
381,severobaykal'sk,55.65,109.3167,24.23,47,15,1.69,RU,1720074796
382,tippi,7.2,35.45,25.8,52,100,0.83,ET,1720074796
383,wakkanai,45.4094,141.6739,22.99,73,75,6.69,JP,1720074796
384,gori,41.9842,44.1158,29.29,35,0,4.66,GE,1720074796
385,namibe,-15.1961,12.1522,19.05,66,1,1.15,AO,1720074796
386,severo-yeniseyskiy,60.3725,93.0408,21.43,62,100,2.58,RU,1720074797
387,shingu,33.7333,135.9833,32.68,58,73,3.94,JP,1720074797
388,tocaima,4.4582,-74.6343,21.63,88,99,1.67,CO,1720074797
389,cidreira,-30.1811,-50.2056,12.59,83,100,2.35,BR,1720074797
390,mastung,29.7994,66.845,37.56,12,0,2.58,PK,1720074797
391,martuk,50.7475,56.5056,28.9,40,44,2.95,KZ,1720074797
392,kalach,50.4258,41.0261,30.13,43,9,3.81,RU,1720074798
393,lefkada,38.8275,20.7019,26.66,57,20,1.54,GR,1720074798
394,serdar,38.9764,56.2757,35.83,14,5,3.35,TM,1720074798
395,yuzhno-kurilsk,44.0306,145.8556,16.88,79,44,2.05,RU,1720074798
396,salekhard,66.53,66.6019,23.37,59,100,4.68,RU,1720074798
397,chemax,20.65,-87.9333,23.67,99,16,0.99,MX,1720074798
398,kalamunda,-32.004,116.1329,15.51,65,75,6.69,AU,1720074799
399,chegdomyn,51.1167,133.0167,37.02,19,2,1.42,RU,1720074799
400,musaffah,24.3458,54.5024,39.05,30,0,8.75,AE,1720074799
401,brisas de zicatela,15.8369,-97.0419,26.07,87,91,3.11,MX,1720074799
402,villa hernandarias,-31.231,-59.985,5.7,58,100,3.46,AR,1720074799
403,puerto baquerizo moreno,-0.9,-89.6,20.63,91,99,2.98,EC,1720074799
404,boa vista,2.8197,-60.6733,23.99,100,75,3.09,BR,1720074800
405,pasni,25.2631,63.471,29.32,76,87,3.85,PK,1720074800
406,novodvinsk,64.4165,40.8122,17.86,58,45,4.44,RU,1720074800
407,kande,9.9578,1.0447,23.07,91,100,2.01,TG,1720074849
408,veraval,20.9,70.3667,29.77,80,100,8.37,IN,1720074849
409,nehe,48.4833,124.8333,34.38,28,5,3.63,CN,1720074849
410,sola,-13.8833,167.55,27.37,74,75,3.09,VU,1720074850
411,bintulu,3.1667,113.0333,33.23,62,20,3.09,MY,1720074850
412,suda,59.1525,37.5582,21.06,52,43,1.87,RU,1720074850
413,kargasok,59.0556,80.8572,19.5,61,100,5.4,RU,1720074850
414,dolores,-36.3132,-57.6792,2.4,72,83,3.14,AR,1720074850
415,tawau,4.2498,117.8871,30.07,70,100,2.8,MY,1720074851
416,sandnessjoen,66.0217,12.6316,12.29,71,100,5.24,NO,1720074851
417,susuman,62.7833,148.1667,20.72,44,23,1.31,RU,1720074851
418,bay roberts,47.5999,-53.2648,11.19,98,17,0.82,CA,1720074851
419,vuktyl,63.8567,57.3094,28.06,49,15,7.87,RU,1720074851
420,pul-e khumri,35.9446,68.7151,38.5,9,0,2.69,AF,1720074851
421,leamington,42.0549,-82.6062,23.37,58,7,3.34,CA,1720074751
422,kerikeri,-35.2268,173.9474,9.95,84,42,1.34,NZ,1720074852
423,angaur state,6.906,134.13,27.0,79,100,0.36,PW,1720074852
424,vryburg,-26.9566,24.7284,8.39,63,0,5.04,ZA,1720074852
425,vallenar,-28.5708,-70.7581,10.63,76,100,1.37,CL,1720074852
426,hengchun,22.0042,120.7439,31.61,70,11,6.48,TW,1720074853
427,la asuncion,11.0333,-63.8628,25.85,100,100,3.6,VE,1720074853
428,ceeldheer,3.8488,47.1806,28.4,57,25,9.59,SO,1720074853
429,xilin hot,43.9667,116.0333,28.1,19,100,4.36,CN,1720074853
430,undurkhaan,47.3194,110.6556,30.78,21,100,0.67,MN,1720074853
431,ioannina,39.6675,20.8508,20.86,64,40,2.06,GR,1720074854
432,saint-pierre,-21.3393,55.4781,20.82,83,100,8.23,RE,1720074854
433,porto seguro,-16.4497,-39.0647,21.29,88,20,1.54,BR,1720074854
434,vernon,50.2581,-119.2691,17.56,55,6,3.6,CA,1720074771
435,tual,-5.6667,132.75,25.98,85,100,10.91,ID,1720074854
436,ar rutbah,33.0381,40.2848,33.15,17,0,6.22,IQ,1720074854
437,tura,25.5198,90.2201,24.44,96,100,2.5,IN,1720074854
438,carutapera,-1.195,-46.02,23.37,94,82,2.53,BR,1720074855
439,dunedin,-45.8742,170.5036,7.11,82,99,0.45,NZ,1720074605
440,rongelap,11.1635,166.8941,28.43,80,100,7.12,MH,1720074855
441,praia da vitoria,38.7333,-27.0667,20.42,77,75,1.88,PT,1720074855
442,sao vicente,-23.9631,-46.3919,24.1,55,0,3.38,BR,1720074855
443,qamdo,31.1667,97.2333,12.18,75,100,5.22,CN,1720074855
444,plainfield,40.6168,-74.4173,21.16,73,39,0.89,US,1720074725
445,kayyerkan,69.3786,87.7439,13.98,55,100,6.13,RU,1720074856
446,fuling,29.7022,107.3919,30.4,74,100,1.12,CN,1720074856
447,yigo village,13.5361,144.8886,30.62,70,75,5.66,GU,1720074856
448,trairi,-3.2778,-39.2689,23.81,85,44,4.09,BR,1720074856
449,cockburn town,21.4612,-71.1419,27.9,87,100,7.24,TC,1720074856
450,kerouane,9.2667,-9.0167,20.81,97,100,1.09,GN,1720074857
451,pontal,-21.0225,-48.0372,20.15,56,0,0.64,BR,1720074857
452,muynoq,43.7683,59.0214,35.03,20,0,1.34,UZ,1720074857
453,bismarck,46.8083,-100.7837,17.7,81,100,2.06,US,1720074699
454,as suwayq,23.8494,57.4386,39.16,38,6,4.88,OM,1720074857
455,daru,-9.0763,143.2092,25.25,90,99,8.2,PG,1720074857
456,manta,-0.95,-80.7333,23.88,83,75,2.57,EC,1720074857
457,panshi,42.9422,126.0561,21.27,76,100,0.5,CN,1720074858
458,malango,-2.9627,119.9001,21.45,99,100,1.02,ID,1720074858
459,catia la mar,10.6038,-67.0303,26.11,89,75,1.03,VE,1720074858
460,pariaman,-0.619,100.12,33.03,73,100,1.96,ID,1720074858
461,portland,45.5234,-122.6762,19.81,73,0,1.79,US,1720074417
462,nadi,-17.8,177.4167,27.0,69,20,0.0,FJ,1720074858
463,saint-joseph,-21.3667,55.6167,20.21,78,64,6.16,RE,1720074858
464,pisco,-13.7,-76.2167,16.03,88,100,1.54,PE,1720074909
465,bubaque,11.2833,-15.8333,26.91,80,65,7.27,GW,1720074909
466,glace bay,46.1969,-59.957,12.2,91,20,2.24,CA,1720074747
467,poronaysk,49.2167,143.1167,18.95,77,14,4.65,RU,1720074909
468,loikaw,19.6742,97.2094,26.42,70,100,0.7,MM,1720074909
469,petropavlovsk-kamchatsky,53.0452,158.6483,10.33,100,100,3.0,RU,1720074909
470,santana,-0.0583,-51.1817,25.1,100,20,1.54,BR,1720074910
471,baiao,-2.7906,-49.6717,22.49,92,59,1.01,BR,1720074910
472,madimba,-10.4,40.3333,24.62,83,20,5.14,TZ,1720074910
473,heroica guaymas,27.9333,-110.9,28.82,69,100,1.16,MX,1720074910
474,hammerfest,70.6634,23.6821,8.25,100,75,2.06,NO,1720074910
475,whakatane,-37.9585,176.9854,8.62,88,5,0.89,NZ,1720074910
476,vila franca do campo,37.7167,-25.4333,19.23,99,48,1.43,PT,1720074911
477,samraong,12.4526,105.5873,25.58,95,100,1.12,KH,1720074911
478,mbabane,-26.3167,31.1333,16.3,20,0,6.95,SZ,1720074911
479,lashio,22.9333,97.75,24.61,90,100,1.55,MM,1720074911
480,prado,-17.3411,-39.2208,20.66,81,0,1.36,BR,1720074911
481,diamantino,-14.4086,-56.4461,21.27,51,73,2.06,BR,1720074911
482,barah,13.7,30.3667,32.56,39,46,6.88,SD,1720074912
483,smithers,54.7804,-127.1743,14.18,51,0,3.6,CA,1720074912
484,doctor arroyo,23.6667,-100.1833,18.06,85,9,3.48,MX,1720074912
485,tofol,5.3248,163.0078,27.14,81,100,4.79,FM,1720074912
486,khost,33.3395,69.9204,35.95,37,35,6.59,AF,1720074912
487,misratah,32.3754,15.0925,25.43,63,0,5.54,LY,1720074912
488,inirida,3.8653,-67.9239,22.94,99,100,0.41,CO,1720074913
489,looe,50.3578,-4.4542,14.51,73,100,6.2,GB,1720074913
490,nova xavantina,-14.6667,-52.35,18.97,47,0,1.3,BR,1720074913
491,guichon,-32.35,-57.2,4.0,82,100,2.46,UY,1720074913
492,chulakkurgan,43.765,69.1814,32.86,19,6,7.04,KZ,1720074913
493,zeya,53.75,127.2667,37.95,21,87,3.51,RU,1720074913
494,khandyga,62.6667,135.6,20.91,29,100,5.32,RU,1720074914
495,patos de minas,-18.5789,-46.5181,13.67,56,0,0.51,BR,1720074914
496,taro,-8.3862,115.28,25.0,68,100,1.87,ID,1720074914
497,kinkala,-4.3614,14.7644,20.8,79,100,2.21,CG,1720074914
498,manokwari,-0.8667,134.0833,28.48,68,8,2.23,ID,1720074914
499,khor,47.8861,134.9464,27.97,76,99,3.27,RU,1720074914
500,balestrate,38.0513,13.0072,24.73,69,40,4.12,IT,1720074915
501,changji,44.0167,87.3167,27.44,36,0,3.0,CN,1720074915
502,ocean shores,46.9737,-124.1563,12.79,92,75,1.54,US,1720074686
503,lisakovsk,52.5369,62.4936,25.37,51,0,3.37,KZ,1720074915
504,lata,40.1629,-8.3327,19.89,67,1,0.87,PT,1720074915
505,kolonia town,6.964,158.206,27.0,94,100,1.54,FM,1720074915
506,hirara,24.8,125.2833,33.15,70,40,4.63,JP,1720074916
507,luderitz,-26.6481,15.1594,14.81,50,24,3.82,NA,1720074916
508,lancon-provence,43.5924,5.1317,20.77,53,0,8.75,FR,1720074916
509,saint croix,17.7397,-64.7388,28.25,85,75,5.14,VI,1720074916
510,yarmouth,41.7057,-70.2286,19.43,91,0,2.57,US,1720074916
511,mata-utu,-13.2816,-176.1745,28.04,82,9,9.81,WF,1720074916
512,al jawf,29.5,38.75,31.84,22,0,3.63,SA,1720074917
513,fort st. john,56.2499,-120.8529,12.94,88,75,4.12,CA,1720074746
514,ugoofaaru,5.6667,73.0,28.56,73,100,3.22,MV,1720074917
515,nalchiti,22.6333,90.2833,31.33,68,100,6.12,BD,1720074917
516,mandalgovi,45.7625,106.2708,28.49,14,99,5.34,MN,1720074917
517,hoopeston,40.4673,-87.6684,24.86,68,100,1.86,US,1720074918
518,okhotsk,59.3833,143.3,14.32,72,34,4.18,RU,1720074918
519,bilohirsk,45.05,34.6,30.11,39,57,3.35,UA,1720074918
520,burang,30.25,81.1667,16.43,54,96,3.53,CN,1720074918
521,saulkrasti,57.2622,24.4147,16.06,78,100,2.85,LV,1720074918
522,belyy yar,53.6039,91.3903,23.94,53,0,3.0,RU,1720074968
523,flin flon,54.7682,-101.865,13.15,94,17,2.31,CA,1720074969
524,polyarnyy,69.1989,33.4478,7.46,85,100,4.47,RU,1720074969
525,mogocha,53.7333,119.7667,37.03,15,100,3.83,RU,1720074969
526,berezovyy,51.6667,135.7,21.06,97,100,2.09,RU,1720074969
527,al kut,32.5147,45.819,40.37,12,0,10.16,IQ,1720074969
528,nabire,-3.3667,135.4833,28.53,73,100,1.13,ID,1720074969
529,kosh-agach,50.0,88.6667,18.39,34,39,1.54,RU,1720074970
530,san pedro pochutla,15.7333,-96.4667,24.84,93,96,2.1,MX,1720074970
531,pacific grove,36.6177,-121.9166,17.67,84,0,1.54,US,1720074970
532,jabor,5.921,169.6434,26.22,87,100,6.25,MH,1720074970
533,bokhan,53.153,103.7714,34.06,34,18,2.5,RU,1720074970
534,sungai besar,3.6746,100.9867,24.32,96,100,7.09,MY,1720074970
535,extrema,-22.8547,-46.3183,14.23,66,0,2.54,BR,1720074971
536,waddan,29.1614,16.139,27.02,39,0,1.17,LY,1720074971
537,palo santo,-25.5633,-59.3378,16.71,66,2,1.61,AR,1720074971
538,kayes,14.0,-11.0,27.94,66,100,6.51,ML,1720074971
539,gaiman,-43.2897,-65.4929,3.18,48,0,12.67,AR,1720074972
540,bel ombre,-4.6167,55.4167,27.91,78,40,7.72,SC,1720074972
541,bhilai,21.2167,81.4333,27.07,88,100,3.97,IN,1720074972
542,vikhorevka,56.1201,101.1636,32.77,40,61,2.52,RU,1720074972
543,jinxiang,27.4327,120.6062,30.77,72,2,5.17,CN,1720074973
544,pestravka,52.405,49.9583,30.89,43,53,4.13,RU,1720074973
545,saint-philippe,-21.3585,55.7679,20.77,81,98,5.78,RE,1720074973
546,lompoc,34.6391,-120.4579,20.08,82,0,1.83,US,1720074745
547,nagato,34.3833,131.2,31.78,81,0,7.61,JP,1720074973
548,fukuecho,32.6881,128.8419,28.2,89,40,6.17,JP,1720074973
549,horodnytsya,50.807,27.3168,17.24,93,100,1.7,UA,1720074973
550,calama,-22.4667,-68.9333,5.27,11,0,5.14,CL,1720074974
551,siwa oasis,29.2041,25.5195,31.53,40,0,2.92,EG,1720074974
552,guiuan,11.0333,125.7247,29.57,70,100,3.49,PH,1720074974
553,victoria falls,-17.9235,25.843,20.81,28,2,1.11,ZW,1720074974
554,juba,4.8517,31.5825,27.45,64,81,2.22,SS,1720074974
555,jinchang,38.4953,102.1739,18.56,48,100,3.3,CN,1720074974
556,mount pearl,47.5166,-52.7813,10.53,98,0,1.54,CA,1720074975
557,centerport,40.8854,-73.3762,21.36,81,0,3.09,US,1720074975
558,la passe,45.5549,-0.8967,18.13,84,20,5.34,FR,1720074975
